WAFER_ID,STAGE,TIMESTAMP,SLURRY_FLOW_LINE_A,SLURRY_FLOW_LINE_B,SLURRY_FLOW_LINE_C,PRESSURIZED_CHAMBER_PRESSURE,MAIN_OUTER_AIR_BAG_PRESSURE,WAFER_ROTATION,STAGE_ROTATION
2058207580,A,486264390.333,0.0,0.0,0.0,0.0,0.0,34.6511627907,0.0
2058207580,A,486264391.333,0.0,0.0,0.0,0.0,0.0,34.6511627907,0.0
2058207580,A,486264392.333,0.0,0.0,0.0,0.0,0.0,34.6511627907,0.0
2058207580,A,486264393.0,0.0,0.0,0.0,0.0,0.0,34.6511627907,0.0
2058207580,A,486264395.333,0.0,0.0,0.0,0.0,0.0,34.6511627907,0.0
2058207580,A,486264395.667,0.0,0.0,0.0,0.0,0.0,34.6511627907,0.0
2058207580,A,486264396.0,0.0,0.0,0.0,0.0,0.0,34.6511627907,0.0
2058207580,A,486264397.333,0.0,0.0,0.0,0.0,0.0,34.6511627907,0.0
2058207580,A,486264398.333,0.0,0.0,0.0,0.0,0.0,34.6511627907,0.0
2058207580,A,486264399.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058207580,A,486264400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058207580,A,486264401.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058207580,A,486264402.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058207580,A,486264403.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058207580,A,486264404.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058207580,A,486264405.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058207580,A,486264406.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058207580,A,486264407.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058207580,A,486264408.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058207580,A,486264409.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058207580,A,486264410.333,0.0,0.0,0.0,0.0,0.0,0.0,65.0
2058207580,A,486264411.333,0.0,0.0,0.0,0.0,0.0,0.0,65.5263157895
2058207580,A,486264412.333,0.0,0.0,0.0,0.0,0.0,0.0,65.5263157895
2058207580,A,486264413.0,0.0,0.0,0.0,0.0,0.0,0.0,65.5263157895
2058207580,A,486264414.333,0.0,0.0,0.0,0.0,0.0,0.0,65.0
2058207580,A,486264415.333,0.0,0.0,0.0,0.0,0.0,0.0,65.0
2058207580,A,486264416.333,0.0,0.0,0.0,0.0,0.0,0.0,66.0526315789
2058207580,A,486264417.333,0.0,0.0,0.0,0.0,0.0,0.0,65.5263157895
2058207580,A,486264418.0,0.0,0.0,0.0,0.0,0.0,0.0,65.5263157895
2058207580,A,486264419.333,0.0,0.0,0.0,0.0,0.0,0.0,65.5263157895
2058207580,A,486264420.333,0.0,0.0,0.0,0.0,0.0,0.0,131.052631579
2058207580,A,486264421.333,0.0,0.0,0.0,0.0,0.0,0.0,131.052631579
2058207580,A,486264422.333,0.0,0.0,0.0,0.0,0.0,0.0,131.578947368
2058207580,A,486264423.333,0.0,0.0,0.0,0.0,0.0,0.0,131.052631579
2058207580,A,486264424.0,0.0,0.0,0.0,0.0,0.0,0.0,131.052631579
2058207580,A,486264425.333,0.0,0.0,0.0,0.0,0.0,0.0,131.578947368
2058207580,A,486264426.0,0.0,0.0,0.0,0.0,0.0,0.0,131.578947368
2058207580,A,486264427.333,0.0,0.0,0.0,0.0,0.0,0.0,131.052631579
2058207580,A,486264428.333,0.0,0.0,0.0,0.0,0.0,0.0,131.578947368
2058207580,A,486264429.333,0.0,0.0,0.0,0.0,0.0,0.0,131.578947368
2058207580,A,486264430.0,0.0,0.0,0.0,0.0,0.0,0.0,197.631578947
2058207580,A,486264431.333,0.0,0.0,0.0,0.0,0.0,0.0,197.105263158
2058207580,A,486264433.333,0.0,0.0,0.0,0.0,0.0,0.0,197.631578947
2058207580,A,486264433.667,0.0,0.0,0.0,0.0,0.0,0.0,197.631578947
2058207580,A,486264434.333,0.0,0.0,0.0,0.0,0.0,0.0,197.105263158
2058207580,A,486264435.333,0.0,0.0,0.0,0.0,0.0,0.0,197.105263158
2058207580,A,486264436.0,0.0,0.0,0.0,0.0,0.0,0.0,197.105263158
2058207580,A,486264437.333,0.0,0.0,0.0,0.0,0.0,0.0,196.578947368
2058207580,A,486264438.333,0.0,0.0,0.0,0.0,0.0,0.0,197.105263158
2058207580,A,486264439.333,0.0,0.0,0.0,0.0,0.0,0.0,196.578947368
2058207580,A,486264440.333,0.0,0.0,0.0,0.0,0.0,0.0,197.105263158
2058207580,A,486264441.333,0.0,0.0,0.0,0.0,0.0,0.0,63.1578947368
2058207580,A,486264442.333,0.0,0.0,0.0,0.0,0.0,0.0,2.89473684211
2058207580,A,486264443.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058207580,A,486264444.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058207580,A,486264445.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058207580,A,486264446.333,0.0,0.0,0.0,0.0,0.0,0.0,118.552631579
2058207580,A,486264447.333,0.0,0.0,0.0,0.0,0.0,0.0,118.552631579
2058207580,A,486264448.333,0.0,0.0,0.0,0.0,0.0,0.0,262.631578947
2058207580,A,486264449.333,0.0,0.0,0.0,0.0,0.0,0.0,262.631578947
2058207580,A,486264450.333,0.0,0.0,0.0,0.0,0.0,0.0,263.026315789
2058207580,A,486264451.333,0.0,0.0,0.0,0.0,0.0,0.0,262.631578947
2058207580,A,486264452.333,0.0,0.0,0.0,0.0,0.0,0.0,262.631578947
2058207580,A,486264453.333,0.0,0.0,0.0,0.0,0.0,0.0,263.026315789
2058207580,A,486264454.0,0.0,0.0,0.0,0.0,0.0,0.0,262.631578947
2058207580,A,486264455.333,0.0,0.0,0.0,0.0,0.0,0.0,262.631578947
2058207580,A,486264456.333,0.0,0.0,0.0,0.0,0.0,0.0,262.631578947
2058207580,A,486264457.333,0.0,0.0,0.0,0.0,0.0,0.0,262.631578947
2058207580,A,486264458.333,0.0,0.0,0.0,0.0,0.0,0.0,262.631578947
2058207580,A,486264459.333,0.0,0.0,0.0,0.0,0.0,0.0,262.631578947
2058207580,A,486264460.333,0.0,0.0,0.0,0.0,0.0,0.0,262.631578947
2058207580,A,486264461.333,0.0,0.0,0.0,0.0,0.0,0.0,262.631578947
2058207580,A,486264462.333,0.0,0.0,0.0,0.0,0.0,0.0,262.631578947
2058207580,A,486264463.333,0.0,0.0,0.0,0.0,0.0,0.0,262.631578947
2058207580,A,486264464.0,0.0,0.0,0.0,0.0,0.0,0.0,262.631578947
2058207580,A,486264465.333,0.0,0.0,0.0,0.0,0.0,0.0,262.631578947
2058207580,A,486264466.333,0.0,0.0,0.0,0.0,0.0,0.0,262.631578947
2058207580,A,486264467.333,0.0,0.0,0.0,0.0,0.0,0.0,263.026315789
2058207580,A,486264468.333,0.0,0.0,0.0,0.0,0.0,0.0,236.578947368
2058207580,A,486264469.333,0.0,0.0,0.0,0.0,0.0,0.0,33.2894736842
2058207580,A,486264471.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058207580,A,486264471.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058207580,A,486264472.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058207580,A,486264473.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058207580,A,486264474.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058207580,A,486264475.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058207580,A,486264476.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058207580,A,486264477.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058207580,A,486264478.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058207580,A,486264479.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058207580,A,486264480.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058207580,A,486264483.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058207580,A,486264483.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058207580,A,486264483.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058207580,A,486264484.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058207580,A,486264485.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058207580,A,486264486.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058207580,A,486264487.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058207580,A,486264488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058207580,A,486264489.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058207580,A,486264490.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058207580,A,486264491.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058207580,A,486264492.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058207580,A,486264493.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058207580,A,486264494.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058207580,A,486264495.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058207580,A,486264512.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058207580,A,486264513.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058207580,A,486264514.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058207580,A,486264515.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058207580,A,486264516.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058207580,A,486264518.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058207580,A,486264518.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058207580,A,486264519.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058207580,A,486264520.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058207580,A,486264521.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058207580,A,486264522.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058207580,A,486264523.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058207580,A,486264524.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058207580,A,486264525.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058207580,A,486264526.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058207580,A,486264527.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058207580,A,486264528.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058207580,A,486264529.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058207580,A,486264530.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058207580,A,486264531.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058207580,A,486264532.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058207580,A,486264533.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058207580,A,486264534.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058207580,A,486264535.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058207580,A,486264536.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058207580,A,486264537.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058207580,A,486264538.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058207580,A,486264539.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058207580,A,486264540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058207580,A,486264541.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058207580,A,486264542.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058207580,A,486264543.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058207580,A,486264545.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058207580,A,486264545.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058207580,A,486264546.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058207580,A,486264547.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058207580,A,486264548.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058207580,A,486264549.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058207580,A,486264550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058207580,A,486264551.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058207580,A,486264552.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058207580,A,486264553.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058207580,A,486264554.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058207580,A,486264555.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058207580,A,486264556.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058207580,A,486264557.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058207580,A,486264558.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058207580,A,486264559.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058207580,A,486264560.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058207580,A,486264561.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058207580,A,486264562.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058207580,A,486264563.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058207580,A,486264564.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058207580,A,486264565.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058207580,A,486264569.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058207580,A,486264570.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058207580,A,486264571.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058207580,A,486264572.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058207580,A,486264573.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058207580,A,486264574.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058207580,A,486264575.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058207580,A,486264576.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058207580,A,486264577.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058207580,A,486264578.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058207580,A,486264579.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058207580,A,486264580.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058207580,A,486264582.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058207580,A,486264582.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058207580,A,486264583.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058207580,A,486264584.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058207580,A,486264585.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058207580,A,486264586.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058207580,A,486264587.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058207580,A,486264588.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058207580,A,486264589.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058207580,A,486264590.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058207580,A,486264591.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058207580,A,486264592.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058207580,A,486264593.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058207580,A,486264594.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058207580,A,486264595.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058207580,A,486264596.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058207580,A,486264597.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058207580,A,486264598.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058207580,A,486264599.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058207580,A,486264600.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058207580,A,486264601.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058207580,A,486264602.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058207580,A,486264603.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058207580,A,486264604.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058207580,A,486264605.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058207580,A,486264606.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058207580,A,486264607.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058207580,A,486264608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058207580,A,486264609.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058207580,A,486264610.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058207580,A,486264611.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058207580,A,486264612.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058207580,A,486264613.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058207580,A,486264614.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058207580,A,486264615.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058207580,A,486264616.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058207580,A,486264617.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058207580,A,486264618.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058207580,A,486264620.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058207580,A,486264620.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058207580,A,486264621.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058207580,A,486264622.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058207580,A,486264623.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058207580,A,486264624.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058207580,A,486264625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058207580,A,486264626.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058207580,A,486264627.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058207580,A,486264628.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058207580,A,486264629.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058207580,A,486264630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058207580,A,486264631.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058207580,A,486264632.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058207580,A,486264633.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058207580,A,486264634.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058207580,A,486264635.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058207580,A,486264636.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058207580,A,486264637.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058207580,A,486264638.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058207580,A,486264639.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058207580,A,486264640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058207580,A,486264641.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
